,bathrooms,sqft_living,sqft_lot,grade,condition,waterfront,view,age,UTM_X,UTM_Y,log_price
16101,2.5,2990,7500,9,3,0,2,43,547277.8734405193,5291007.76573978,5.7596678446896306
16102,2.5,1150,1194,8,3,0,0,9,547670.8052988182,5279640.620826826,5.656050263993919
16103,3.5,2850,5577,8,3,0,0,1,560823.9517806369,5263846.708615009,5.784260582566084
16104,1.0,1210,5200,6,3,0,0,74,547193.6351041177,5264365.443526189,5.633468455579586
16105,3.5,3820,17745,8,3,0,2,60,553038.3559646212,5267305.327222771,5.740362689494244
16106,1.5,1030,6969,6,4,0,0,94,552670.0143934537,5266435.059499291,5.537819095073274
16107,2.75,3180,3680,9,4,0,0,97,546625.931054582,5269473.497512459,5.929418925714293
16108,2.75,2900,5803,9,3,0,0,8,557579.9752110931,5287332.913408545,5.804139432335351
16109,1.75,1290,1624,8,3,0,0,1,549163.6067716711,5262836.779039388,5.412964271996663
16110,2.75,3950,10214,10,3,0,3,60,546219.2583384952,5282796.572649472,5.954242509439325
16111,1.75,1170,2400,7,4,0,0,112,550076.0689668896,5279316.27000669,5.69810054562339
16112,3.0,2400,9373,7,3,0,0,24,559391.2926812394,5241714.090228193,5.477121254719663
16113,1.5,1120,1024,8,3,0,0,45,552751.8362004783,5274027.075146132,5.643452676486188
16114,1.5,1560,7300,7,4,0,0,51,554311.7771274691,5243498.88340186,5.350248018334163
16115,2.5,2820,5934,9,5,0,3,63,544901.7358404893,5268748.65989745,5.982271233039568
16116,1.5,1590,7080,8,3,0,2,63,546220.9400576791,5263624.128251225,5.857332496431268
16117,3.25,3410,10125,10,3,0,0,8,558445.7789230754,5268279.457866844,6.19728055812562
16118,1.5,1300,6120,6,3,0,0,70,549849.063390618,5261920.087222972,5.477121254719663
16119,4.0,6330,13296,13,3,0,2,15,560005.0240666312,5277576.215231862,6.377488383376133
16120,1.0,770,8636,6,2,0,0,64,548344.2486564906,5261762.973286369,5.294466226161593
16121,1.75,1700,5750,7,5,0,2,90,546637.2048237455,5268062.058653126,5.7363965022766426
16122,1.75,1630,1526,8,3,0,0,1,548510.3044458213,5278002.594133085,5.784617292632875
16123,1.0,1170,8816,6,4,0,0,49,547773.1664550604,5239352.237618107,5.317018101048111
16124,1.0,2880,7560,7,3,0,0,90,547037.7317408083,5265031.047471917,5.740362689494244
16125,1.75,1550,7764,8,4,1,4,50,541835.9605670576,5245097.38465921,5.778151250383644
16126,1.0,1380,12000,7,3,0,0,52,559233.3975066419,5249881.574801343,5.477121254719663
16127,2.25,2300,7200,8,4,0,0,37,550779.4309090745,5241389.015022596,5.457881896733992
16128,2.75,2140,4000,7,3,0,0,64,553515.3619276105,5280891.843297879,5.795880017344075
16129,1.75,1440,8536,7,4,0,0,54,561548.3712666357,5280782.351112984,5.674401812845281
16130,1.0,960,7500,6,3,0,0,62,556111.9921494398,5260620.82461529,5.301029995663981
16131,1.0,880,1753,7,4,0,0,70,545286.5748829166,5277298.63636213,5.518513939877887
16132,1.5,1040,10323,7,4,0,0,57,563532.9844434796,5270877.922606901,5.61394747678035
16133,1.0,1180,8474,7,3,0,0,59,550452.8474458967,5287800.097629037,5.491361693834273
16134,2.75,2530,7601,7,3,0,0,23,555539.2706434457,5257469.959030332,5.56643749219507
16135,1.75,1670,7210,8,5,0,0,48,566406.7407408365,5276045.124469626,5.831229693867063
16136,1.75,1610,6205,7,4,0,0,36,546644.1508649321,5238731.929178328,5.431363764158987
16137,2.0,3060,8000,8,4,0,0,93,553391.6409257484,5269809.330665294,5.943247125137861
16138,1.0,680,8064,6,3,0,0,74,552901.0295131501,5257523.344921458,5.044147620878722
16139,1.0,790,7153,6,4,0,0,71,550924.4407756084,5259495.298672193,5.07234182151732
16140,3.25,3276,10801,9,3,0,0,7,548163.1086345011,5256315.486446974,5.857332496431268
16141,1.75,1120,15210,7,5,0,0,39,566972.7152964589,5246207.956910085,5.397853141088609
16142,2.5,2720,5000,7,4,0,0,76,546832.2172590395,5281223.200053968,5.763427993562937
16143,2.0,1690,4200,7,3,0,0,109,552372.6169692986,5274412.668645423,5.665111737075051
16144,1.0,1490,10650,7,3,0,0,52,561715.5814070681,5279172.435099316,5.663229634532867
16145,1.5,1580,7350,7,4,0,0,52,563504.86691408,5280347.662665566,5.6551384348113825
16146,2.5,2382,5899,8,3,0,0,4,553317.9782519725,5236443.464163909,5.537819095073274
16147,2.5,1560,2740,8,3,0,0,16,563725.9726630844,5260065.225537916,5.465382851448418
16148,2.25,2510,9963,9,4,0,0,48,561868.1544218194,5271871.49055905,5.903089986991944
16149,2.0,1290,1213,8,3,0,0,14,549254.368919968,5278820.211538853,5.653212513775344
16150,4.25,4590,17621,10,3,0,0,12,559649.3273921331,5282963.344306578,6.054995861529141
16151,2.5,2110,11680,7,4,0,0,38,566178.0830846367,5282933.977694056,5.763427993562937
16152,1.0,1680,7910,7,3,0,0,66,546310.2065382778,5261857.663200143,5.778115057668767
16153,2.25,2730,6000,8,3,0,0,88,553988.4861241884,5278439.841737478,5.963787827345556
16154,1.0,1520,7800,7,4,0,0,48,553595.7702016712,5247460.086042972,5.3979400086720375
16155,1.0,1100,8138,7,3,0,0,66,550605.0098774338,5287545.78090846,5.382827209736365
16156,1.0,950,13475,7,3,0,0,65,552014.4935846126,5289225.478204066,5.484299839346786
16157,2.75,2230,10160,7,3,0,0,47,551201.0662480794,5262320.767264471,5.447158031342219
16158,3.5,2450,8193,9,3,0,0,10,556866.7384304244,5291249.505844779,5.748149248981986
16159,1.0,1010,3916,6,4,0,2,97,552195.1123885057,5269053.830506398,5.6020599913279625
16160,2.75,3340,7230,9,3,0,0,19,568019.7213209955,5266571.37483484,5.907411360774586
16161,2.25,1640,8400,8,3,0,0,47,553676.4323499834,5246893.996576509,5.390405156480081
16162,2.0,1170,5360,6,3,0,0,96,547882.7914144323,5262937.296821511,5.525044807036846
16163,2.5,2130,8428,7,3,0,0,2,554103.0507746201,5257934.441023306,5.57978359661681
16164,3.25,3800,13995,9,3,0,3,32,559711.5147001866,5291500.414800721,5.799340549453582
16165,1.0,970,9360,5,4,0,0,73,558610.2811846037,5236660.395678529,5.313867220369153
16166,2.0,1170,1890,8,4,0,1,88,547245.804894683,5276502.8416973185,5.787460474518415
16167,2.25,2360,8616,8,4,0,0,41,560229.5183641966,5277656.33827361,5.876506504265881
16168,1.75,1520,9600,7,4,0,0,48,564124.3808140927,5258080.025931297,5.4982416126858915
16169,2.25,1980,8000,9,4,0,0,41,547009.2829488417,5240346.344727137,5.469822015978163
16170,3.25,1876,1531,9,3,0,0,6,555159.0083753136,5281707.471270512,5.787814567063023
16171,1.75,2000,5000,7,4,0,0,94,545103.2770912996,5281565.200028055,5.737192642704737
16172,2.5,2910,17172,10,3,0,0,26,550595.7493466805,5236375.027072462,5.653212513775344
16173,3.5,2710,14016,8,4,0,0,47,553507.5159780467,5289883.726944534,5.701308885228075
16174,2.0,1150,6249,7,3,0,0,63,553668.9120112109,5288640.340927723,5.582631439489637
16175,2.25,2430,5500,8,3,0,0,26,560343.1679705472,5281180.979245827,5.898176483497677
16176,1.0,640,10280,5,2,0,0,95,547584.9879621449,5262523.636519617,5.041392685158225
16177,2.0,1390,2688,7,5,0,0,100,547586.7319048636,5280740.280995778,5.740362689494244
16178,1.0,1140,6120,7,3,0,0,89,551861.1506761141,5281210.300450676,5.847572659142112
16179,1.75,1390,4602,7,3,0,0,34,547572.0899780022,5282529.620774883,5.6020599913279625
16180,2.5,1730,4286,7,3,0,0,16,550600.4312685963,5253390.740738008,5.53141504551013
16181,1.5,1460,9908,7,3,0,0,63,550453.9114492184,5252889.338268467,5.491361693834273
16182,1.0,1100,10125,7,3,0,0,46,567424.3390026353,5246335.380099543,5.226599905207357
16183,2.5,1940,10350,7,3,0,0,36,556204.6746194737,5243049.859755006,5.469822015978163
16184,2.25,2270,11997,7,4,0,2,56,553111.5914512365,5250912.220929788,5.457881896733992
16185,2.5,4570,19252,10,5,0,0,50,558682.6032509663,5267170.357081064,6.171697207248836
16186,1.0,1040,7541,6,3,0,0,64,549539.1042919471,5289448.3362903,5.511883360978874
16187,1.5,1970,3400,8,4,0,0,86,553203.9218936529,5273897.808099432,5.690196080028514
16188,1.0,1250,10200,6,3,0,0,50,556043.4835287705,5259908.837865154,5.352182518111363
16189,2.5,1600,2244,7,3,0,0,10,562973.9106170426,5259945.939527119,5.414973347970818
16190,1.75,2340,7200,8,3,0,0,55,547525.3990588664,5260589.264244707,5.4623979978989565
16191,2.0,1550,12262,7,4,0,0,51,558960.8648121475,5269418.344933366,5.860338006570994
16192,2.5,2000,5962,8,3,0,0,16,548702.5690558351,5290886.181030908,5.6180480967120925
16193,1.0,720,8040,6,3,0,0,72,548306.7989019711,5257172.465055364,5.3222192947339195
16194,2.75,2940,5400,8,5,0,2,105,547399.2854470939,5276103.964790537,6.004321373782642
16195,3.0,1460,1200,8,3,0,0,9,547491.9697218443,5283151.3874158915,5.630432960410729
16196,0.75,1040,15000,6,3,0,0,74,557400.2201119869,5290343.323186385,5.361727836017593
16197,2.25,1780,9315,7,3,0,0,19,548497.3943042394,5288539.23288296,5.706717782336758
16198,2.0,1210,6634,7,4,0,0,30,560881.909153434,5251009.885621912,5.3747483460101035
16199,3.75,4410,9231,11,3,0,3,14,555310.3404292635,5265737.008809853,6.157607853361668
16200,1.75,1370,10050,7,4,0,1,49,549787.8836338911,5242469.721555359,5.4281347940287885
16201,1.75,2350,7800,8,4,0,0,47,567098.0522737782,5274730.336383042,5.877371345869774
16202,2.25,3020,11489,10,5,1,3,99,559452.8052114857,5265422.013241208,6.278753600952829
16203,1.0,1580,3840,8,3,0,0,107,551172.1377535334,5274201.940562321,5.862727528317975
16204,1.0,1470,7930,7,3,0,0,65,547415.7643876983,5283295.256018049,5.602005701124516
16205,1.5,1420,9900,7,3,0,0,51,566255.99465417,5276087.86859983,5.685741738602264
16206,1.5,1750,5400,7,4,0,0,63,554115.0880035785,5280975.196530125,5.855233166133077
16207,1.5,1700,8050,7,3,0,0,65,558748.9534994988,5275518.259595726,5.977723605288848
16208,2.0,2110,4140,9,3,0,0,90,546093.7174812759,5270202.821054391,5.860338006570994
16209,2.25,1900,9990,7,3,0,0,54,553022.5300051171,5244053.947333622,5.3979400086720375
16210,1.5,1790,7526,7,3,0,0,62,559565.9070077171,5276449.095266941,5.937016107464814
16211,2.25,3440,10628,10,3,0,2,30,567096.7637259908,5268305.768169092,5.931966114728173
16212,2.5,2780,5467,9,3,0,2,15,546774.4663582991,5269708.088746384,5.889301702506311
16213,2.25,2210,8000,8,4,0,0,46,546788.1991364268,5239633.295289062,5.398374086151356
16214,2.5,3597,4972,7,3,0,0,9,554279.7545413903,5238775.079101653,5.518513939877887
16215,2.5,2900,9972,9,3,0,0,22,566132.8704418954,5267061.002558709,5.929418925714293
16216,1.0,1010,5490,6,3,0,0,61,553270.5390283703,5258326.930166102,5.161368002234975
16217,1.0,1010,7338,7,4,0,0,34,560989.4536622358,5262414.628407478,5.498310553789601
16218,2.25,1710,7134,7,4,0,0,36,561054.2785720791,5248944.373517299,5.235629433882054
16219,2.5,1430,923,8,3,0,0,7,548421.6162526374,5279635.706352045,5.685741738602264
16220,2.5,2100,1397,8,3,0,0,7,553002.2166462011,5271284.025781323,5.737192642704737
16221,1.0,1870,14703,6,3,0,0,87,554122.0530150178,5264025.355475234,5.361727836017593
16222,1.0,3390,4500,8,3,0,0,91,553163.1073805247,5270129.568327718,5.892094602690481
16223,1.0,1060,6000,8,3,0,0,61,554557.8223209035,5265729.934761468,5.623249290397901
16224,1.75,1670,10200,7,3,0,0,62,555149.6604356125,5266813.607844058,5.678062904974345
16225,1.0,900,4500,6,3,0,0,64,559962.8706141011,5259714.261417813,5.397070549959409
16226,2.5,1740,7500,7,4,0,0,39,565732.5453814231,5282517.65610368,5.714329759745233
16227,2.0,1790,7259,7,3,0,0,35,562476.9608305707,5257095.243570139,5.487138375477186
16228,2.0,1050,18304,7,4,0,0,62,555241.2698354708,5241051.299321283,5.3979400086720375
16229,2.25,3830,11180,9,5,0,2,53,566695.007190513,5270546.413709456,5.947923619831727
16230,2.0,3140,10875,7,3,0,1,76,544595.2432604644,5279305.027385984,5.889301702506311
16231,2.25,2620,10659,7,3,0,0,39,554477.3522365289,5290359.586797594,5.671172842715083
16232,1.0,1070,8179,6,3,0,0,66,549027.5558258075,5261101.798708311,5.3222192947339195
16233,1.0,900,10511,6,4,0,0,54,555048.0852508005,5237459.626542408,5.251638220448212
16234,1.75,1350,7370,6,4,0,0,103,554341.4690677457,5264716.4930200055,5.278753600952829
16235,2.25,2340,5250,7,5,0,0,50,555260.7148223594,5263024.580635798,5.484299839346786
16236,3.25,1680,1478,8,3,0,0,6,547461.8357087271,5268413.249757102,5.600972895686748
16237,1.0,1610,5100,7,5,0,0,114,546087.1636571987,5280528.142400945,5.728848676824431
16238,3.5,2350,13402,8,3,0,3,21,560777.8009851408,5282686.042511379,5.816241299991783
16239,1.0,1790,6000,8,2,0,0,78,551169.4453695249,5265932.6870446345,5.628388930050312
16240,2.5,3550,6533,8,3,0,0,90,553850.6276706882,5268968.835917443,5.951823035315912
16241,1.75,1870,9500,7,4,0,0,53,560995.3206599702,5283410.803622193,5.690196080028514
16242,1.75,1560,9788,7,3,0,0,51,558306.1674428151,5259641.955575027,5.463892988985907
16243,2.0,1370,1339,8,4,0,0,9,552992.8250864011,5272317.602333428,5.651447627154724
16244,2.0,2130,2800,7,5,0,0,93,550086.3977638994,5278115.973755998,5.903089986991944
16245,1.0,1350,7560,7,4,0,0,56,552614.4431827974,5247451.219350722,5.380211241711606
16246,1.75,1980,6760,8,4,0,0,42,566625.2358689323,5276647.84099727,5.724275869600789
16247,1.75,2740,8520,8,3,0,2,61,555458.945447244,5265938.48034218,5.817565369559781
16248,1.0,1000,4171,7,3,0,0,30,567770.5802703162,5281507.33072248,5.547159121327417
16249,1.75,1660,10757,7,3,0,0,35,560694.2679732213,5261833.5922606,5.585460729508501
16250,1.75,1640,4176,7,4,0,0,67,555714.6582126687,5262795.481217754,5.544005997849434
16251,2.5,1870,7471,8,3,0,0,25,560027.3767872283,5253412.939380664,5.574031267727719
16252,3.25,4300,10441,8,4,0,0,36,565473.747321191,5258717.383742842,5.633468455579586
16253,2.5,1860,1290,9,3,0,0,5,552526.0013800092,5274069.494237507,5.863322860120456
16254,1.75,1550,7820,7,4,0,0,34,562776.9314575959,5285185.978961187,5.643452676486188
16255,2.75,2300,3175,6,3,0,0,49,552269.9231075011,5269098.958171157,5.544068044350276
16256,1.75,1700,10642,7,4,0,0,61,564535.9642366457,5268577.008370633,5.640481436970422
16257,2.0,1540,5110,7,3,0,0,58,555112.1309988155,5262812.002131585,5.419129307741976
16258,1.0,1080,6000,7,4,0,0,63,550212.2656097894,5289609.732973292,5.439332693830263
16259,2.5,1530,5032,7,3,0,0,17,548843.8479825233,5282995.871074266,5.6551384348113825
16260,3.25,1400,1343,7,3,0,0,10,554401.5240057359,5266350.894466054,5.565257343420214
16261,2.0,1210,11100,7,4,0,0,60,564301.3787575156,5269385.814321945,5.68421679513888
16262,1.0,700,7457,6,3,0,0,72,553060.755898587,5264838.101915554,5.596597095626461
16263,2.5,2380,19860,8,4,0,0,20,562253.85448899,5263895.102012561,5.764922984649888
16264,2.25,1700,9008,8,3,0,0,30,551227.5151172775,5284972.597886579,5.698970004336019
16265,1.75,2340,10495,8,4,0,0,48,558249.7010989792,5265309.865919419,5.892094602690481
16266,1.75,1740,4816,7,5,0,0,73,546476.5872422617,5269338.933534774,5.744253855731154
16267,1.75,1770,7336,8,4,0,0,29,563125.080114496,5252900.835517222,5.544068044350276
16268,1.75,1040,5650,6,5,0,0,64,556021.2448683224,5262231.566159745,5.41161970596323
16269,2.25,1650,7218,7,3,0,0,30,549870.2009648399,5285805.509620166,5.555094448578319
16270,1.0,1070,4600,7,3,0,0,85,546412.9549806232,5267882.441870423,5.698970004336019
16271,1.75,1560,14288,6,3,0,0,71,552050.3606814792,5285224.439999187,5.585460729508501
16272,3.5,3080,4815,10,3,0,3,78,544240.0457223674,5276645.950681925,6.218797998111738
16273,2.5,2090,7290,8,5,0,0,49,564466.4031593028,5274867.355160018,5.778151250383644
16274,2.25,1490,1294,7,3,0,0,5,547922.7103187841,5267250.0001048045,5.489958479424835
16275,1.75,1890,7560,8,3,0,0,42,561109.1100291088,5286857.698315894,5.676693609624866
16276,2.0,1270,3090,7,5,0,0,104,548105.9754170032,5281489.234869013,5.7558748556724915
16277,2.5,2160,7826,7,4,0,0,39,554241.006672034,5291591.138981801,5.643452676486188
16278,2.0,1090,6090,7,3,0,0,75,555794.6118782852,5262307.202272505,5.198657086954422
16279,2.25,2590,10002,8,4,0,0,47,554997.0411939052,5290875.784545371,5.6551384348113825
16280,2.25,3300,8365,9,3,0,0,1,546887.8355699442,5264952.042713972,5.880813592280791
16281,3.75,2780,5002,10,3,0,0,16,563901.9773958601,5271515.508205362,5.911157608739977
16282,4.5,3950,6134,11,3,0,3,17,544691.0480147693,5276604.936292748,6.28443073384452
16283,1.75,2120,3801,7,4,0,0,90,551710.0584317481,5281320.102689467,5.69284691927723
16284,2.25,1936,9495,8,3,0,0,2,560624.0486315666,5246750.3666791795,5.5300715688373785
16285,2.0,1730,7375,6,4,0,0,71,557393.8102553714,5260488.763645847,5.397853141088609
16286,2.5,1770,6187,7,3,0,0,23,561190.9726980294,5250312.882454991,5.389166084364533
16287,2.75,2130,5000,7,5,0,0,37,554649.2806634065,5263996.915895437,5.547774705387822
16288,2.5,2375,4094,9,3,0,0,13,568623.2636908195,5279216.450408803,5.852479993636856
16289,1.75,2660,5511,8,3,0,0,67,552661.698044107,5267357.491855052,5.669316880566112
16290,2.5,2497,4400,8,3,0,0,8,554217.340059907,5237340.78806889,5.439332693830263
16291,2.0,1430,9250,8,4,0,0,32,567830.3274058001,5282819.640470588,5.707570176097937
16292,2.25,2550,5663,10,3,0,0,4,560065.2470413536,5264416.832427816,5.799340549453582
16293,2.25,2460,8001,8,4,0,0,31,563656.8637517585,5266411.059590323,5.912753303671323
16294,2.5,2640,5964,9,3,0,0,12,565417.8859624597,5283803.479775507,5.831229693867063
16295,2.25,3030,9430,8,4,0,0,54,548494.5143017336,5288883.76785251,5.724193919514329
16296,2.75,2310,5650,8,3,0,2,63,556320.3999446078,5262445.615597084,5.653212513775344
16297,1.0,1390,4240,7,3,0,0,91,549706.0983400161,5278679.561579612,5.817631467190515
16298,1.5,1960,12688,7,4,0,0,53,567839.2012607387,5275617.021421897,5.645422269349092
16299,2.75,3340,5677,9,3,0,0,4,566162.1371276852,5284334.327074655,5.902546779313991
16300,2.5,3030,9053,8,3,0,0,6,564098.2203563151,5260469.4231664045,5.707485011967473
16301,2.5,2630,8470,8,4,0,0,47,560797.1269937058,5237293.820233159,5.431363764158987
16302,1.0,920,3532,6,3,0,0,105,555072.8508504309,5266979.602572246,5.57978359661681
16303,2.25,2100,8276,8,4,0,1,36,566742.3420662074,5272981.169409947,5.778151250383644
16304,1.5,2390,7480,7,3,0,2,95,558212.7075944409,5261463.822649709,5.5301996982030825
16305,2.0,2590,7220,10,4,0,2,85,544310.6734629951,5277235.555227711,6.0700378666077555
16306,3.25,1770,1977,8,3,0,0,14,551450.0638553174,5285252.435736152,5.603144372620182
16307,2.5,1860,3840,7,3,0,0,87,548102.6652713001,5281889.335670117,5.854306041801081
16308,1.75,1380,3561,7,4,0,0,90,545106.4667314981,5281153.985224403,5.7283537820212285
16309,2.5,1960,12476,8,4,0,0,26,562322.022369235,5264562.717937593,5.748188027006201
16310,2.75,2220,5000,7,3,0,0,22,550861.9673878435,5266674.672750865,5.6020599913279625
16311,2.5,2600,4641,7,3,0,0,10,564399.8627357676,5253581.5714612845,5.4996870826184034
16312,2.25,2280,6150,8,3,0,2,31,546280.466047254,5265614.061902991,5.819543935541868
16313,1.75,1010,12000,7,4,0,0,38,559416.5054607566,5291041.659846017,5.498310553789601
16314,2.5,3001,5710,8,3,0,0,9,562132.4522558964,5246910.604028158,5.571708831808688
16315,1.0,1100,7200,6,4,0,0,71,562388.695702877,5258305.807042509,5.176091259055681
16316,1.75,2170,12220,8,5,0,0,50,560449.9672206464,5278125.453298807,5.957607287060095
16317,2.25,1420,1282,8,3,0,0,9,549111.3301759965,5277974.289856295,5.719289844693328
16318,2.5,1260,2767,8,3,0,0,16,563650.0427564245,5260119.973522065,5.498310553789601
16319,2.25,1950,8086,7,3,0,0,35,550558.5572102821,5240709.159193801,5.419129307741976
16320,1.0,1190,7500,7,5,0,0,47,564833.39844937,5241615.89491994,5.332438459915605
16321,1.0,1960,7955,7,4,0,0,52,547658.527602592,5290277.304503923,5.574031267727719
16322,1.75,1920,4000,7,3,0,0,65,551227.7321415426,5276425.359232658,5.788875115775417
16323,2.25,2910,9454,8,3,0,1,43,562180.930414288,5270741.091731317,5.896526217489555
16324,1.0,720,7200,6,5,0,0,72,562010.6603481093,5258424.054569779,5.298853076409706
16325,2.75,2310,2400,6,3,0,0,100,545786.0477189776,5280636.910182803,5.763427993562937
16326,1.75,1300,7030,7,3,0,0,47,561572.1889898857,5285617.689666668,5.585460729508501
16327,2.25,1880,7350,8,3,0,0,31,566117.7339881337,5255067.835225074,5.505149978319906
16328,1.0,1330,7980,6,3,0,0,63,550241.5911891974,5260056.231155035,5.397853141088609
16329,1.0,1100,4046,6,4,0,4,93,550533.6539028852,5243609.71009525,5.557507201905658
16330,2.0,2300,13418,8,3,0,0,60,560127.4744188912,5272987.005462792,5.785329835010767
16331,2.25,1820,9150,7,3,0,0,54,549932.4784065881,5287284.314771302,5.6414741105041
16332,3.5,2840,5900,10,3,0,0,105,555072.4317340029,5267024.057122146,5.993876914941211
