,bathrooms,sqft_living,sqft_lot,grade,condition,waterfront,view,age,UTM_X,UTM_Y,log_price
2744,1.75,2340,5940,8,3,0,0,62,553966.0087883287,5280862.662899447,5.813247300897605
2745,2.25,2360,5504,8,4,0,0,102,553503.793504784,5273978.35589264,6.122215878272827
2746,1.0,810,4600,6,3,0,0,97,551444.5915875931,5268869.335507961,5.585460729508501
2747,2.0,1940,5820,7,5,0,0,71,547900.2292843757,5279131.232365646,5.8228216453031045
2748,2.0,1690,5100,7,5,0,0,108,546534.3239551802,5280931.828625533,5.711807229041191
2749,1.5,1840,10080,8,3,0,0,108,554241.5417698105,5267371.949840979,5.845718017966659
2750,3.75,3180,9889,9,3,0,0,3,559738.0607071172,5281630.448626427,6.0603200286882855
2751,2.5,1509,1114,8,3,0,0,1,549513.1399089979,5283701.763072972,5.6036855496147
2752,2.75,3090,16538,8,4,0,0,96,544893.4439733927,5269826.689305058,6.0
2753,2.5,2110,3750,8,3,0,0,15,547811.3566877409,5280808.811056372,5.887617300335736
2754,2.0,2870,6360,8,4,0,1,69,554413.8530941777,5281133.592147075,5.9084850188786495
2755,3.25,4110,7920,9,3,0,3,94,553954.6660566811,5273982.512143093,6.273001272063738
2756,1.0,1360,5967,6,3,0,0,61,556035.9296111816,5260697.897735336,5.423245873936808
2757,2.5,1940,10800,8,3,0,0,36,569337.1141657045,5288606.3597106505,5.635986111800833
2758,2.25,2500,8500,8,4,0,0,37,565370.6831778114,5267930.508496009,5.810232517995084
2759,2.0,2200,13320,6,3,0,0,71,553341.0274459522,5258861.063797891,5.311753861055754
2760,2.0,2400,3500,8,3,0,0,104,548339.2480452331,5280513.078775993,5.812913356642856
2761,2.5,2640,4400,7,5,0,0,90,552614.0830594513,5272636.497623985,5.773054693364263
2762,1.75,2020,8970,7,4,0,0,34,564077.7417119755,5289657.424381334,5.676693609624866
2763,2.0,1640,5014,7,4,0,0,33,548451.5439915158,5266987.616789588,5.576341350205793
2764,1.0,780,1133,7,3,0,0,6,553002.620552693,5271239.570913056,5.568201724066995
2765,1.75,1560,5760,6,5,0,0,88,548250.8818833382,5263951.7278979635,5.548880562637515
2766,2.0,1570,7000,8,4,0,2,44,553665.2347368354,5272768.338524251,5.883661435153617
2767,1.75,1300,3844,7,3,0,0,30,548390.0668784198,5283425.548826894,5.567026366159061
2768,2.5,1530,1131,8,3,0,0,6,549068.1832821275,5283086.678491693,5.574031267727719
2769,1.75,1760,6204,7,4,0,2,65,557233.1714022222,5261509.733075023,5.535926741395569
2770,3.5,2770,8049,9,3,0,0,13,569019.4801824634,5277464.9118677825,5.913813852383717
2771,1.75,2280,5959,7,3,0,0,68,545507.8497214698,5268186.520442488,5.720159303405957
2772,3.75,3070,5850,9,5,0,0,88,553863.0807745928,5275760.021266442,6.195899652409234
2773,1.75,1700,8534,7,4,0,0,62,559728.7830799824,5275217.004738892,5.993436230497612
2774,1.0,1810,12375,7,3,0,0,45,562071.3686639973,5288035.007476296,5.513883185611093
2775,2.25,1350,6775,7,3,0,0,34,553690.6373025756,5245338.1371221915,5.389166084364533
2776,2.0,2930,12840,8,4,0,0,50,561466.7956068225,5238345.50978756,5.468347330412158
2777,4.0,2690,10880,8,4,0,0,55,562447.6413619365,5280925.318590644,5.776088527560913
2778,2.25,1710,11500,7,3,0,0,37,554923.5877101358,5290719.477600188,5.585460729508501
2779,3.25,1550,1444,8,3,0,0,9,553217.6791363201,5280611.241516025,5.633468455579586
2780,2.25,2560,9731,7,4,0,0,42,556541.9273415873,5286133.4004893545,5.812913356642856
2781,2.75,3150,6343,8,3,0,3,39,546581.3876036908,5265627.567120936,5.8750612633917
2782,1.0,1140,1730,8,3,0,0,8,547252.3675033059,5266410.959856658,5.371067862271736
2783,2.75,2910,16410,8,4,0,0,48,564466.1103500638,5254415.903604302,5.6127838567197355
2784,2.75,3330,9143,10,4,0,0,20,560792.4417128778,5281285.694153104,6.039414119176137
2785,3.5,4060,8309,9,3,0,0,14,557857.4778214822,5289580.923661199,5.799340549453582
2786,3.0,3010,6139,8,5,0,4,65,554940.6955048287,5280982.937341233,6.093421685162235
2787,2.5,2550,8170,8,3,0,0,30,549506.9784210899,5239933.361962163,5.4996870826184034
2788,2.75,3890,7216,8,3,0,1,48,555233.197767957,5265936.342148597,6.033423755486949
2789,2.5,2600,17388,9,3,0,0,19,564282.8919741556,5264228.274180625,5.8228216453031045
2790,2.75,2600,5390,8,4,0,0,55,545294.6134423334,5276265.049807177,5.931966114728173
2791,2.5,2510,12000,8,3,0,0,38,546561.3517515772,5239642.612117945,5.484299839346786
2792,2.5,2310,3313,9,3,0,0,9,547704.1237595053,5275572.95473696,6.096214585346405
2793,1.0,810,7440,6,5,0,0,67,548585.1900696377,5287006.125878089,5.61066016308988
2794,2.5,3000,7500,9,3,0,0,78,554288.8378642556,5278442.63547021,6.227372442289636
2795,1.0,1470,11398,8,3,0,0,65,552772.3688060166,5288309.783659028,5.585460729508501
2796,1.5,1220,10580,7,3,0,0,50,566424.3505002647,5274500.314552024,5.6211762817750355
2797,2.25,1880,9727,7,3,0,0,36,555666.9057981778,5291349.010790777,5.622214022966295
2798,1.75,1790,8372,8,4,0,0,39,560892.6161259313,5278885.889146587,5.907948521612273
2799,2.5,1880,5500,7,4,0,0,68,545578.7151657556,5278356.796528693,5.790285164033242
2800,1.75,1760,4080,8,4,0,0,109,550216.9153317324,5280395.609872213,5.9084850188786495
2801,3.0,1820,3120,7,3,0,0,18,554628.8140537142,5266186.296260402,5.505149978319906
2802,3.5,2100,12384,9,3,0,0,35,555538.8492472086,5257514.4129200755,5.551449997972875
2803,1.5,2540,2700,8,4,0,0,93,547999.8586656033,5276153.341321705,6.075546961392531
2804,1.75,1660,8301,7,5,0,0,60,555226.2695244042,5290411.131377661,5.63748972951251
2805,1.5,1870,3300,7,3,0,2,109,550718.4788296223,5274520.298973443,5.9698816437465
2806,1.75,1660,9673,7,3,0,0,39,562796.830016892,5290276.98686851,5.574031267727719
2807,1.75,2040,7281,7,3,0,0,53,554107.6693928398,5257434.334425653,5.4031205211758175
2808,2.75,3130,13412,9,3,0,0,22,567374.8471019376,5283270.072816731,5.921686475483602
2809,1.5,1790,3952,8,4,0,0,83,548627.5935078514,5281938.161135395,5.903089986991944
2810,2.5,2400,9398,7,4,0,0,57,561913.0998781696,5260523.706275331,5.57978359661681
2811,2.25,1860,2670,8,4,0,0,29,561178.9292805451,5265895.534892072,5.664989647953296
2812,1.0,2020,19210,6,3,0,0,66,557784.5263124655,5289380.124278564,5.6180480967120925
2813,2.5,2891,6499,9,3,0,0,1,556131.8865439823,5242760.195124513,5.6180480967120925
2814,1.0,1230,3774,6,4,0,0,91,548477.879606131,5281892.452120351,5.6180480967120925
2815,1.0,1220,17172,6,4,0,0,68,562805.2756046323,5282563.098347619,5.568201724066995
2816,1.0,1590,13000,6,3,0,0,71,549274.6231839617,5258592.037897674,5.371067862271736
2817,1.75,1840,4030,7,5,0,0,90,551836.7249035832,5267061.134268352,5.660391098402467
2818,2.25,2120,13090,8,3,0,0,18,559047.1163896105,5238354.116659942,5.531478917042255
2819,1.0,1040,11900,6,5,0,0,43,541776.4808948443,5253454.635622777,5.518513939877887
2820,2.5,1070,1219,7,3,0,0,11,546338.525312156,5267781.82140979,5.568201724066995
2821,2.5,1220,1330,8,3,0,0,7,547275.5668766936,5282082.615255262,5.65991620006985
2822,1.75,1820,4500,8,3,0,0,94,548069.5631130713,5276809.676294864,5.911157608739977
2823,2.5,1330,1249,8,3,0,0,11,553678.189589306,5279515.106745629,5.711807229041191
2824,1.5,1310,10491,7,4,0,0,46,564327.2685408841,5246434.055247778,5.352182518111363
2825,3.75,4270,7500,10,3,0,0,1,559513.8285984793,5281539.22892716,6.203576774977972
2826,1.0,1830,3000,7,3,0,0,89,548727.8602479792,5278926.925696093,5.6989265727162115
2827,2.0,2170,3978,7,5,0,0,96,545803.931544642,5268800.125997996,5.518513939877887
2828,2.25,1980,9714,7,3,0,0,38,559775.302146627,5241106.688056149,5.456798593610533
2829,2.5,3000,6892,8,3,0,0,10,562572.6215049365,5290218.986659092,5.76715586608218
2830,2.5,1350,874,8,3,0,0,9,546123.9951784976,5266368.599792064,5.589949601325708
2831,2.5,2680,9750,8,4,0,0,36,557692.4744107364,5283554.916025899,5.814913181275074
2832,2.25,3550,7992,8,3,0,0,47,561563.3507544213,5286451.235343125,5.7596678446896306
2833,3.75,3920,4500,8,3,0,0,2,549085.8210832494,5280997.2625720985,6.066325925362038
2834,1.0,940,7380,6,3,0,0,56,562190.4800971712,5255680.631223038,5.384711742938283
2835,2.25,2320,8760,8,4,0,0,49,553989.2241836382,5245718.753539409,5.394451680826216
2836,1.0,1300,14000,7,4,0,0,57,551138.6654217466,5252206.183344291,5.361727836017593
2837,4.25,3500,8750,9,5,0,4,64,547471.8040681147,5285618.686414946,6.031408464251625
2838,2.0,2450,9488,7,4,0,0,115,549512.3822919254,5283790.674613912,5.740362689494244
2839,2.5,2070,3808,8,3,0,0,12,566338.7491452369,5255526.039337563,5.541579243946581
2840,3.0,2470,7410,8,5,0,0,38,545621.8015757779,5282436.184672349,5.909020854211156
2841,2.5,1260,972,8,3,0,0,7,551428.9200037284,5270647.526827131,5.548389418132918
2842,2.0,1140,1118,7,3,0,0,6,551796.1766784088,5271628.859838612,5.3932241163612975
2843,2.5,1870,4060,7,3,0,0,10,563158.4308434787,5249800.212765968,5.45484486000851
2844,2.5,2200,4000,8,5,0,0,107,547320.917187806,5276503.451520529,5.968482948553935
2845,2.5,1990,4040,8,5,0,0,89,548479.6402798187,5281681.287796729,5.7626785637274365
2846,3.0,2920,3745,7,4,0,0,102,551053.815306123,5279124.70171188,5.819543935541868
2847,1.0,1010,7200,6,5,0,0,67,551933.7728988542,5289869.420672923,5.502427119984433
2848,1.5,1480,13457,7,3,0,0,56,564957.5673250768,5271249.291223826,5.676693609624866
2849,2.0,2000,10490,8,3,0,0,37,562575.143131499,5283027.45363957,5.6268534146667255
2850,1.75,1820,8028,7,3,0,0,35,548349.1472621866,5288337.929218278,5.589949601325708
2851,2.75,1120,881,8,3,0,0,16,549300.7120605804,5282210.583146638,5.423245873936808
2852,3.25,1900,2631,9,3,0,0,1,551805.1568251757,5270617.511480388,5.7626785637274365
2853,2.5,1680,2229,7,3,0,0,8,550821.0616098205,5288559.121534692,5.537819095073274
2854,1.0,1140,5940,7,3,0,2,99,548486.311818823,5280881.086778892,5.755836757994332
2855,2.0,1490,9000,8,4,0,0,38,561402.4615170993,5266109.061180014,5.592176757395867
2856,2.0,1110,1095,7,3,0,0,7,546048.4895877817,5266401.3472264875,5.608526033577194
2857,2.75,3550,9400,9,3,0,0,1,565468.6533043558,5259173.035813696,5.819511033198438
2858,2.5,1770,6666,7,3,0,0,26,549226.2691224914,5237341.461849803,5.491291640687592
2859,1.0,930,3348,6,4,0,0,89,554396.4532346086,5266895.462483048,5.6674529528899535
2860,1.0,1020,5000,6,4,0,0,109,545340.0259052255,5280077.687671131,5.653212513775344
2861,1.0,1020,4800,7,3,0,0,71,554763.9875809859,5267821.410087967,5.57978359661681
2862,2.0,1340,3000,7,5,0,0,110,548855.802030575,5281573.289403156,5.739572344450092
2863,2.75,2040,7488,7,4,0,0,46,562087.7725961606,5286501.280778336,5.6527296960692475
2864,2.25,2380,7400,8,4,0,0,36,564267.1899243107,5245021.84776805,5.503790683057181
2865,1.0,600,4000,5,3,0,0,82,549775.9374981327,5261663.834190594,5.193124598354461
2866,2.5,2610,7254,8,2,0,0,40,561985.2171851228,5267926.937460524,5.738384123512156
2867,1.75,1250,8840,7,4,0,0,36,551523.1089142167,5251375.977780058,5.467682084713682
2868,1.5,1490,9630,8,4,0,0,56,555753.3684414049,5290149.414035882,5.585460729508501
2869,1.0,1090,6771,6,3,0,0,61,548785.8662079516,5262989.217186122,5.531478917042255
2870,3.0,2730,6000,8,3,0,0,36,557690.597182381,5260947.379869406,5.643452676486188
2871,5.5,7400,18898,13,3,0,3,14,566823.3395917864,5265901.781007878,6.474653253362063
2872,1.0,900,5100,7,4,0,0,106,546684.1664952,5280966.373355747,5.674861140737812
2873,4.5,4270,8076,11,3,0,0,8,559572.3606210329,5283151.511040167,6.1854004831904525
2874,1.0,1440,3060,7,4,0,0,105,552016.5226596189,5280622.605040817,5.75396586586516
2875,2.25,2140,8874,8,3,0,0,29,559232.4694796082,5234955.023717759,5.518448132698142
2876,1.0,1640,6180,7,4,0,0,69,553854.4207262438,5268557.630072376,5.720159303405957
2877,1.75,1270,7560,7,4,0,0,83,548234.5772353195,5284080.024171013,5.619093330626742
2878,2.5,2238,7209,8,3,0,0,4,548915.5971067776,5238328.014819875,5.518513939877887
2879,1.5,1290,7100,6,3,0,0,61,550383.0748932759,5252355.24690083,5.423245873936808
2880,2.0,2400,7684,6,3,0,0,83,554770.5788224684,5291051.481407225,5.588271706842329
2881,1.5,2050,9360,7,3,0,0,47,560700.7843286336,5253931.139253692,5.574031267727719
2882,1.0,1320,8100,6,3,0,0,72,548906.4428115321,5257566.438549205,5.429671548617864
2883,1.0,1080,6250,5,2,0,0,65,550455.5873379976,5261447.367751212,5.195899652409234
2884,4.5,2810,11214,8,3,0,0,57,560586.1045761713,5250428.870312368,5.4623979978989565
2885,2.75,2370,8900,9,4,0,4,44,563486.0783667827,5268276.5093276445,6.0
2886,1.5,1590,7936,7,3,0,0,59,547730.4031514467,5263158.337853746,5.511883360978874
2887,2.75,2830,8126,8,3,0,0,10,564786.1896366951,5259565.579720172,5.7122286696195355
2888,1.75,1500,7560,7,3,0,0,36,553174.6955052585,5243933.064875724,5.383815365980431
2889,1.5,1270,1067,8,3,0,0,6,548520.4291724417,5285782.959773669,5.511883360978874
2890,2.75,2310,7350,8,3,0,0,26,561312.5579020616,5288893.927987042,5.672097857935717
2891,1.75,2010,5070,7,4,0,1,52,544969.4984540067,5269716.131100828,5.812913356642856
2892,1.5,1480,9606,7,4,0,0,51,548158.4729180522,5238455.147110459,5.1673173347481764
2893,2.75,2720,6427,8,3,0,0,7,548658.7616638709,5260165.118358136,5.672051653937387
2894,1.75,1420,6984,7,4,0,0,35,561903.5105404572,5247141.593318268,5.380211241711606
2895,2.0,2000,7000,7,3,0,0,99,545675.926452774,5265931.620888487,5.748962861256161
2896,1.75,1630,10001,7,4,0,0,38,566450.9666260957,5245601.845678709,5.447158031342219
2897,2.75,1250,1655,7,3,0,0,9,546494.6363983992,5267071.742313551,5.568201724066995
2898,2.75,2910,7712,7,3,0,0,17,560648.2914520445,5237058.887502429,5.465382851448418
2899,2.0,1330,9188,7,3,0,0,87,551384.6842114148,5249952.144589695,5.628388930050312
2900,2.0,1330,6000,7,4,0,0,115,550661.2898063663,5263783.170794716,5.380211241711606
2901,3.25,3580,19989,7,4,1,4,100,554310.3397197302,5284178.10148162,6.311753861055754
2902,1.75,1990,7194,8,4,0,0,37,565217.9941003254,5254613.167762591,5.515873843711679
2903,2.25,2230,10026,8,3,0,0,40,563590.4988845206,5279381.579482301,5.767295411801843
2904,1.0,750,6480,6,3,0,0,72,548935.5094324829,5263101.610958293,5.376576957056512
2905,2.5,1270,1283,7,3,0,0,8,553172.7174838679,5285523.594064252,5.465382851448418
2906,1.75,1950,19747,7,3,0,0,36,562789.9693586474,5290910.485767807,5.643452676486188
2907,3.0,2530,9000,6,3,0,0,37,560129.0370074576,5280111.717152056,5.919078092376074
2908,3.5,1240,1666,7,3,0,0,7,546048.3143988822,5266423.574531619,5.60422605308447
2909,2.0,1650,6840,7,5,0,0,99,549714.0710460932,5277745.998468731,5.848189116991398
2910,2.5,1580,1321,8,3,0,2,1,544892.8028400887,5279662.980887593,5.848189116991398
2911,1.75,1920,7400,8,4,0,0,38,565368.4438252052,5268130.553668413,5.781755374652469
2912,2.0,1080,9225,7,2,0,0,60,549269.6674951616,5259181.054143939,5.168497483523033
2913,4.5,4240,13162,10,3,0,0,11,557934.8302857549,5274276.356869246,6.3399937222566205
2914,2.25,1670,6414,8,4,0,0,54,546073.4244771356,5282261.912614804,5.7687120803776635
2915,2.25,3340,13805,8,3,0,0,65,553074.2434747713,5288090.238304068,5.826074802700826
2916,2.25,2400,5300,7,4,0,0,76,546227.4767343091,5281762.977481365,5.827692288674446
2917,2.5,2060,4030,7,3,0,0,16,557507.4790990866,5248886.354775094,5.3884830848241005
2918,1.0,1200,5252,7,3,0,0,53,565087.9585140167,5273040.271862323,5.630427875025024
2919,1.5,1200,8560,7,4,0,0,40,560426.1899932141,5287628.611459747,5.56925683332861
2920,1.0,1550,7620,7,3,0,0,58,548926.9538398883,5264124.061848537,5.537819095073274
2921,3.5,4310,10842,10,3,0,2,27,546001.6783199058,5291308.712635771,6.079181246047625
2922,1.5,1780,16000,7,2,0,0,55,551140.8927148234,5251950.575338629,5.445604203273597
2923,2.0,1200,9566,7,3,0,0,20,556585.3304530777,5234873.474230776,5.34713478291002
2924,1.5,1790,11656,7,3,0,0,52,552219.5245522186,5249414.911364996,5.352182518111363
2925,3.0,5520,8313,9,3,0,3,7,565516.1446413236,5268376.7394659445,6.103803720955957
2926,2.25,3220,9603,8,3,0,0,43,566840.8770076565,5277495.069752118,5.781755374652469
2927,1.0,870,6126,7,4,0,0,77,550865.8272732458,5283446.691842438,5.588271706842329
2928,2.5,1770,8155,6,4,0,0,45,562024.5394429538,5285400.1993664205,5.698970004336019
2929,1.5,1140,14373,7,3,0,0,66,558556.2003192975,5287187.068682402,5.419129307741976
2930,1.5,2230,5109,7,3,0,0,97,551768.8754085988,5283143.451752629,5.770852011642144
2931,2.0,1450,7560,7,3,0,0,48,554694.8355233711,5242924.493376266,5.370975449358971
2932,2.75,2630,16411,8,4,0,0,41,568139.054910566,5275676.097209092,5.7656685547590145
2933,2.75,1590,6000,8,4,0,0,90,552653.9870141242,5276538.111457608,6.026328938722349
2934,1.75,3550,19865,9,3,0,0,53,557479.2642425466,5274749.784168741,6.3222192947339195
2935,2.25,1630,9145,7,3,0,0,55,549179.5784017111,5260936.3592243,5.307496037913213
2936,2.25,2000,18099,8,4,0,0,37,561704.8604977155,5265978.8687196355,5.720985744153739
2937,2.5,2060,8778,8,3,0,0,62,546371.408232564,5263636.433833478,5.863976783904387
2938,1.5,1190,3400,7,3,0,0,96,551044.941539111,5280136.063618473,5.644438589467838
2939,2.5,2230,8560,8,3,0,0,13,564558.4771678807,5259718.67219092,5.698970004336019
2940,2.0,1380,4300,7,3,0,0,99,549776.3343644912,5279247.010159301,5.664641975556125
2941,1.0,1060,5200,6,5,0,0,45,568485.7772180745,5245969.746684042,5.242913946818925
2942,1.0,930,7740,5,1,0,0,83,550949.3732218115,5256628.016868955,5.023252459633712
2943,1.0,890,5000,6,4,0,0,68,553644.697592022,5266821.823118946,5.480006942957151
2944,1.0,1600,3200,7,3,0,0,106,550238.0199584661,5277950.560313171,5.688419822002711
2945,3.0,2940,7108,9,3,0,1,4,545526.728437182,5265763.741767308,5.939519252618618
2946,1.5,1800,12196,7,4,0,0,49,549486.4294326461,5242378.267533331,5.484299839346786
2947,2.25,2190,4080,8,3,0,0,97,548220.1480347749,5276766.462908627,5.931966114728173
2948,2.0,1590,5400,7,3,0,2,115,547549.1574359722,5276149.644561337,5.8938726787950815
2949,1.5,1660,3190,7,3,0,0,96,548751.2133184423,5276137.352467566,5.818225893613955
2950,2.5,2330,8627,7,4,0,0,35,559549.0622394489,5255953.298386792,5.511883360978874
2951,2.0,1760,7147,6,4,0,0,79,557862.6391724929,5258781.732882201,5.458637849025649
2952,2.75,3270,12880,9,3,0,0,1,562160.2392337049,5279721.807692828,5.972665592266111
2953,2.25,2080,4252,7,3,0,0,12,563585.0526608162,5252216.692811745,5.431363764158987
2954,2.5,1520,3041,7,3,0,0,6,563880.8681761883,5259677.8953597015,5.52244423350632
2955,1.75,1370,1990,9,3,0,0,1,550772.9804448691,5276888.192839045,5.857332496431268
2956,1.0,1020,7920,7,3,0,0,68,548541.5491976877,5265210.058807712,5.429752280002408
2957,2.0,1490,3880,7,3,0,0,56,547826.7949508956,5278930.565250481,5.740362689494244
2958,2.0,1400,1657,8,3,0,0,11,552749.7238329198,5274260.464262971,5.7558748556724915
2959,1.0,1260,6000,6,4,0,0,61,551065.7540428396,5251916.578403761,5.394451680826216
2960,1.0,1080,3420,7,4,0,0,93,545566.0944410831,5279968.308312562,5.740362689494244
2961,1.75,1980,5850,8,4,0,1,55,545812.9119120479,5267655.416485725,5.860338006570994
2962,2.5,2920,4000,8,5,0,0,106,554062.8514307851,5278518.335584212,6.146128035678238
2963,3.0,1800,5000,8,3,0,2,86,547239.2228673204,5277314.151354803,5.782759192623997
2964,2.25,1570,1269,9,3,0,0,0,546184.3586742091,5277739.155680958,5.698970004336019
2965,2.5,1880,3054,8,3,0,0,27,564108.9387313455,5273207.265574017,5.733919151012391
2966,2.5,2050,4185,9,3,0,0,4,547198.9023693564,5282282.056129219,5.845098040014257
2967,2.0,1310,6738,7,4,0,0,25,569233.2620409408,5246623.156986322,5.39776625612645
2968,3.0,1680,1570,8,3,0,0,1,549107.6733071585,5278407.729924237,5.786005669141679
2969,4.5,2940,7500,8,4,0,0,49,561347.435504243,5285593.080704379,5.683497317679811
2970,2.5,2540,5237,8,3,0,0,4,554475.8351861855,5266451.618220079,5.690151762003892
2971,2.5,2650,4316,8,3,0,0,110,545940.7056088782,5270535.04674411,5.848189116991398
2972,1.75,2100,6613,8,3,0,0,106,546258.7223462963,5268359.136400291,5.8750612633917
2973,1.5,1670,5000,7,4,0,0,103,548037.353187,5280710.641396952,5.76715586608218
2974,3.0,1530,9999,7,4,0,0,32,561087.044829546,5281822.305914671,5.737192642704737
2975,3.25,2790,5420,9,3,0,3,52,546004.9415401326,5290897.491687652,5.986771734266245
2976,1.0,2590,18224,7,4,0,0,104,553741.1892595444,5264510.88185856,5.672097857935717
2977,1.75,2920,10573,7,4,0,0,51,560692.8482139282,5254697.963986594,5.511883360978874
2978,1.0,1130,4100,7,3,0,0,74,546154.1967630419,5281540.102994648,5.6020599913279625
2979,2.0,1530,6773,8,4,0,0,31,560511.6539269856,5279415.436924792,5.77451696572855
2980,2.75,2340,8828,9,4,0,0,61,553413.364813499,5275644.73311602,6.195346058348419
2981,2.5,2760,8558,7,3,0,0,14,561101.9784546576,5258847.977522897,5.648360010980932
